Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,species
b34fba99ae1d5d8bcfc527dae25aadc3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
77ba4983a5e24879a3edee0f6cabcfab,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
c6b11108e677532b2f95acf086e57c3b,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
74a2bc22f2bc27beaa5913da992dcd0a,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
e97eaf98d67d9d91c96527c6c90487bd,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
57692da75eab96621902bac8f94d5e4f,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
6b82495da4c6c3acffe3d048529a0406,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
d29f16425fa9eec23f1b09e72726ceab,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
1f5cdd5accea342a57b62b06d83e1871,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
fb7eb91dfc25006bfcb1076e0edced06,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
2024490510c2e87a80e83a91ab455102,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
976606f465bc62698537de0039dc148e,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
8093999f4d32d7423285a377fbef498a,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
d305e7ddfcf95710453edffbb6a671fe,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
5c9245207c999651f0c71a20936b6588,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
c31d80ab81f986b7f5d1377b3f8023dd,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
515c7a0697817b7143e76ac4a2bc57b0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
31e26b4086c5bba147ef01689d2ddf83,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
490254437e76ab34f7c637864f56e5a6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
be9b1d8a32b46ad6fd623a4740a193be,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
52ee8dfb278d71fe35e29522e7899b02,Bacteria, Spirochaetota, Spirochaetia, Spirochaetales, Spirochaetaceae, Spirochaeta_2,Unassigned
5f54384d070d752592e9c6c6139e7eea,Bacteria, Spirochaetota, Spirochaetia, Spirochaetales, Spirochaetaceae, Spirochaeta_2,Unassigned
4ab92df2195a5fabbab98e5498f39910,Bacteria, Firmicutes, Bacilli, Entomoplasmatales, Spiroplasmataceae, Spiroplasma,Unassigned
1803c5413dcef6ebb8553c081b206d5f,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ecf99c12fe48b7f164eea0415e43ab78,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
791a039302e8822664d828fc9f19e555,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ad752dead77e184059af9b846c431556,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ad7231cadf0554adfaa412d4bab77c7d,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
99e54656f88d9360a493c38af1d01ec6,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
9ee9138002c70fa4f5f2fd61e9726838,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
e5d3721b9a3c9cf6c14bd2ca4840a1de,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
5294c0e2c5ab571842b07c413291a71e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
bfb7a4ba1f163722e94e6c5eb05dff43,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ec2137f6f3f700f8dbc586a6780fe3cc,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
45708d852494fff89052fef04471c252,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
2625f947590f0806d5a0735bfb4d0a3c,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
bab6940b85579394e782e36e65c9a9fa,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
a0742302ca6a9ac6eea0356fec1647ac,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
1cde491cfb262182ea95e7cd054b44e0,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ce167a3750365e931f9389b2c1715845,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
eb3a569e80ffa155881f03c99731fa72,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ac7dc60d0cc1a57aaae3090d52d675df,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
151476381b389b747b14a045fe3c354f,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
f726035da8a3a57149e2019c3a91056e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
c600f30003ce1869ea3f265cb7ebdd28,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
43578475ed2b5f502eed145d3fa7beb3,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
9e460538f65f8cfd0b3dbe06311c302a,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
7c6a11d0026d356525ec19731bb46dfb,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
3cfd1d10fe4392647b3758f318268e42,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
49d9d10ac00f87f91e7808fd13728316,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
8363236de3a053a14422ee8366409d3a,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
7b4b635da8e04fda2c92bea24fbf1622,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,Unassigned
ec549019317d8e905f1f4226e7cfe091,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Sporomusaceae, Sporomusa,Unassigned
f3e0b10b24057957e577f32294c85465,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Sporomusaceae, Sporomusa,Unassigned
b060079a052d8ef0971aa8faf2adb85c,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
65d43491988bfe557da4d86a5ba25dae,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
d86dad678e23f67b34bf72e754865498,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
b5e7789bd33cc0f4280885e283e9dde6,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
aeb5d1c2faaae6795df3514b4ad661bf,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
6b677c5a5e1b1951bfe7b2d73fb4bc26,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
fa881b4458ee9c34c149f5e0c8b1f0e7,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
7e0bcbce12bf31750d9dd4c8f5abb44b,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,Unassigned
db71e335bc263a02d10d6331d567e4ba,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
fd49e69f94c6e1d27fa06bfa3ee94591,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
ae16f69c7ab0928566358ac105de222f,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
e413799ee1be61f291599fe4ef6f70b5,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
c40bf4d77305e8380c0285ec96c6bd65,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
795ecc2f86286ca817cbee9b885e8365,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
4a947c784cbc69e99a6bc2db55c1fab0,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
31e4d77a18ea844e2cc2bc53e4e83ea6,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
4c89a6c9b0d96a710e454e4e28531240,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
dee42ce3aa52ffbe2c350ee23b491242,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
d4bcbfee3890222f785195430f9f9dd5,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
cce3334aa8a06893797f7776144a0cc8,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
6fa8f9385d74d95d751d60e61ef9ab24,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
bce5965313639977b40f877794046ecd,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,Unassigned
956c3a6172754f235fbf14fa6f634283,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,Unassigned
1cc9ef95433e0047bf7574bee2e54342,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,Unassigned
e1b01049efbf2b5f976981e3574534ea,Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup_10,Unassigned
85249f0797796631b7bbab6fc4d0cc6b,Bacteria, Sumerlaeota, Sumerlaeia, Sumerlaeales, Sumerlaeaceae, Sumerlaea,Unassigned
666a053b8b31ee13dfec0c804ba953ff,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Microtrichaceae, Sva0996_marine_group,Unassigned
6ebdb14665e4c8dbbd969c3e6f549247,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Microtrichaceae, Sva0996_marine_group,Unassigned
834408b5dea275ad6ac778a97c1414cb,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02,Unassigned
b0d15f817d699aca3f171baa5976ffa7,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02,Unassigned
69695057f304c2505b0898a6f1ac000b,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera,Unassigned
1d4b44f22a54692e7772d1d13191d4eb,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera,Unassigned
6f306ac81c522d55962dfcc9d6b6242c,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera,Unassigned
7212e1c85cc53f5e670fb1adafb87b52,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera,Unassigned
1bbdc9749b6c4b147157d84b8b78266f,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera,Unassigned
b9c620cb07d4548b9bcf997ef1281055,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
6ff4d1d272f9535dc4a9b634d52228b9,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
0c0241bdcc2917d3d98638a42efaf66f,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
84f15e3804fd5b5bbc405f5b003ed6cf,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
4ae1c4fd5e0d869dca8f5b998382d9b6,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
b2237f883c700027d8ed2d86f6ca02af,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
2c3869614db0409ba884d65adc58b96e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Thermoflexibacter,Unassigned
183d15ecc130e0b767ce333a7cd68486,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadaceae, TM7a,Unassigned
cafb7f5eb519a1b8aa188cf4954a42b7,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Tolumonas,Unassigned
f908a38600f83fdc81be5d4d19e1c44e,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Tolumonas,Unassigned
5e78470590a82783fdfaaac8074a6710,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, TRA3-20, TRA3-20,Unassigned
d101599ee1ddf18f6cfde88752489fcd,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, TRA3-20, TRA3-20,Unassigned
1e6851b08d163f9ecac530dc29081340,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Tropicimonas,Unassigned
8eb22f1b935ab8833fea37884a793ce6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Tropicimonas,Unassigned
3b1587103652c02cf8eff6d0cfb75d2c,Bacteria, Deinococcota, Deinococci, Deinococcales, Trueperaceae, Truepera,Unassigned
730a364f420288a95b9d6feb7ea3674c,Bacteria, Deinococcota, Deinococci, Deinococcales, Trueperaceae, Truepera,Unassigned
bf250195dbccbb17ca4f7d8f9a9c8538,Bacteria, Firmicutes, Bacilli, Alicyclobacillales, Alicyclobacillaceae, Tumebacillus,Unassigned
a722631f24550157792106cc4ee11ea9,Bacteria, Firmicutes, Bacilli, Alicyclobacillales, Alicyclobacillaceae, Tumebacillus,Unassigned
b568ee7f5e42122af52805bfefaf4b17,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Tyzzerella,Unassigned
9314d470cdea6f63625519f7e9392cac,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Tyzzerella,Unassigned
c2a2fc5e820b4ae969c19606b018841b,Bacteria, Firmicutes, Clostridia, Oscillospirales, UCG-010, UCG-010,Unassigned
989a744e190d2be1cb427a07de6d91ca,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, UKL13-1,Unassigned
2f5a22680fc733973cff34cec9ffb1e7,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured,Unassigned
7bbba8ec9b43350278c091130d5ba616,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured,Unassigned
2e4136f5ad0e4448cf79ab42e312d1d1,Bacteria, Proteobacteria, Alphaproteobacteria, Azospirillales, Azospirillaceae, uncultured,Unassigned
ecd5f1e524463ba1a98eb451c0001145,Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured,Unassigned
541cc2c635b5a5286a6ed9b6d1749d0d,Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured,Unassigned
f36ba9267a54cedffd7825579b58bb0b,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,Unassigned
cc2c882b21321f1f03203240d266974d,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,Unassigned
fc2bffb8ca911d241d6e1efbe780d0a5,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,Unassigned
c100666cd6c73b060c39549a6e31b798,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,Unassigned
1dbc65233813f460ea7963faa6ecf1b0,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,Unassigned
d7033907aca2452ea1bc5762482a02ff,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,Unassigned
307263dc5f2ce0b2191e360671001b92,Bacteria, Firmicutes, Clostridia, Christensenellales, Christensenellaceae, uncultured,Unassigned
05b4c7163d281f93361238b54c089207,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Chroococcidiopsaceae, uncultured,Unassigned
f672aa3aea2d03f0b297739022e9b716,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, uncultured,Unassigned
0f6096b65b5e42504d324a5fb59a39d7,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
5ab987a9540f957fe11f8adcb51fa393,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
4828e92d45e0b9a9d23da8df72e59059,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
91e26d36980ef86485dc7330b0ac8f7f,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
7062c245dd5c8f758090bb4d7effb55d,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
c6ef87768833ea032c101f92933ce81e,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
87d2d42af66d3f7e5930a51eb787a3a4,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
339d1385272847cab1ca50056a499c6e,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
0d9a8917a7e087e0da1953f53493ffc9,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
d6125c45c63a267047d08466ada27ab7,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
2c31ab65c177b8a0507f78edc4dd90c0,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
2077fd47c0571973a5e5ac1ba4e93f73,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
9a7be09750acbff0a2a9575f97bbe71c,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
807a1473a6a68bda78db3777700f5409,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
8cd537daa2d6c9688cffd1c233a02ce8,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
0e7d62e4a3f920fb095f5537d674163c,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
5c64fc10c5e2af9bc6fe8a808edc89f0,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
9501ce76a3afe4499e33d3931e05f4e8,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
86ad995e43d64817d9f83b2992daaea2,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
118375363b26265ce1154e1ccc9beeea,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
35df0e8fb83e82068f2e704efe390a86,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
00fe739ee6c5c0984eb3e8e81d7a5516,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
9f85c23e7e67bc563205e17a54ca7a87,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
acb336d55229fee6420d296d0cd6cba6,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
f17befe3d9a9cc99a4118ca0328e29b8,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,Unassigned
1e5e11c7fe66e8d349cc103578ec49f9,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured,Unassigned
c82b7b43e90f05032b11f999bc593e38,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, uncultured,Unassigned
584af747c0197f3a5081fe0c9d590127,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, uncultured,Unassigned
1632f64b523c8d5d35cb2e3112bef80c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, uncultured,Unassigned
e82f1fa1b6ffceee282b85e000d7a2dc,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, uncultured,Unassigned
73346cbcdd8b817fd4e3177093b43ed4,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,Unassigned
0e238aa0f5a6fbe742ffabc9d0c4bcd1,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,Unassigned
0d281467bd3dd6984576c3e1af3146ab,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,Unassigned
3a6b42306306ca93b3c6601e0e94caf6,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,Unassigned
f3b5469e5c042dd536a6c06ed7f7269a,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,Unassigned
c08d2bc13b3b0a11e94a9af44c8c539c,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,Unassigned
740496673d38a2744bbbe2cff49c50a3,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,Unassigned
a6194ee784e67ba3a7cc8441bf770c9d,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,Unassigned
990d47076f184ca9d6809b453678b3bf,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,Unassigned
e838861fcbc5aaa973119e0a51a6e08f,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,Unassigned
351d03d7a07a95388d8df940e164f8df,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
80dfdbd3357b75804f2b7588c44bf659,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
21e576a807827e47dde63d32376cc04f,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
eb39ef011e67d5faab9fb0a61abe4172,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
82ceeeaebafc9252e051c23a4337c367,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
045d04397d0d1d78e8bb7df7f1c56f78,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,Unassigned
0433fcc3c29a1c9fb97d1a5545dc5e75,Bacteria, Cyanobacteria, Cyanobacteriia, Leptolyngbyales, Leptolyngbyaceae, uncultured,Unassigned
824eb3b619de0fbb76b13c154b9de8e6,Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured,Unassigned
dec800feb7a36ba5574eb63b5099a684,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
0fb494e30035c4905d226bfe50916ff1,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
a4dddd162e2d1d36c0fbf7c3e179a748,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
c2000d80e58a1c46dc95bc681dae3d97,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
bb3ddc09ea1572b57f65b4715f7359aa,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
fea53cde51e98bc9e050da736397f45e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
3a43491ade603dae7f26e3cbfa40316e,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
b605a5690e1f2a3ea95ab421227305f9,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
b809160a32b2172d7bff2c0e99c4859b,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
c77f1e4b1b7d886e10e6204c6ba13abf,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured,Unassigned
