tank.id,tank.number,count.date,sample.date,sample.period,who.counted,prop.counted,hours,taxa.code,count,photo.id,measured ,number.measured,length (mm)
C6,14,8/23/2023,3/7/2023,,GVF,1,,cyc,3,3.7.23_C6_cyc_GVF01,,2,0.661
C6,14,8/23/2023,3/7/2023,,GVF,1,,cyc,3,3.7.23_C6_cyc_GVF01,,2,1.754
C6,14,8/23/2023,3/7/2023,,GVF,1,,chy,5,3.7.23_C6_chy_GVF,,3,0.58
C6,14,8/23/2023,3/7/2023,,GVF,1,,chy,5,3.7.23_C6_chy_GVF,,3,0.412
C6,14,8/23/2023,3/7/2023,,GVF,1,,chy,5,3.7.23_C6_chy_GVF,,3,0.53
C6,14,8/23/2023,3/7/2023,,GVF,1,,chy,5,3.7.23_C6_chy_GVF01,,2,0.46
C6,14,8/23/2023,3/7/2023,,GVF,1,,chy,5,3.7.23_C6_chy_GVF01,,2,0.371
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.714
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,2.128
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.57
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,1.31
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.586
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.514
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.727
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.739
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.793
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.62
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.796
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF,,12,0.695
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,261.84
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,105.109
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,84.095
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,92.195
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,72.801
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,70.456
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,81.043
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,64.405
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,66.843
C6,14,8/23/2023,3/7/2023,,GVF,1,,dap,23,3.7.23_C6_dap_GVF01,,10,68.264
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.131
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.206
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.185
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.13
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.152
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.233
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.214
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.186
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.208
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.202
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.181
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.211
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.154
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.176
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.185
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.194
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.217
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.184
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.188
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.114
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.211
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.218
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.212
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.19
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.145
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.274
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.224
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.151
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.2
C6,14,8/23/2023,3/7/2023,,GVF,1,,nau,114,3.7.23_C6_nau_GVF,,30,0.226
C7,21,8/23/2023,3/7/2023,,GVF,1,,cyc,1,3.7.23_C7_cyc_GVF,,1,1.643
C7,21,8/23/2023,3/7/2023,,GVF,1,,uix,2,3.7.23_C7_uix_GVF,,1,7.349
C7,21,8/23/2023,3/7/2023,,GVF,1,,uix,2,3.7.23_C7_uix_GVF01,,1,6.335
C7,21,8/23/2023,3/7/2023,,GVF,1,,uni,2,3.7.23_C7_uni_GVF,,1,3.571
C7,21,8/23/2023,3/7/2023,,GVF,1,,uni,2,3.7.23_C7_uni_GVF01,,1,5.166
C7,21,8/23/2023,3/7/2023,,GVF,1,,dap,3,3.7.23_C7_dap_GVF,,3,0.534
C7,21,8/23/2023,3/7/2023,,GVF,1,,dap,3,3.7.23_C7_dap_GVF,,3,0.449
C7,21,8/23/2023,3/7/2023,,GVF,1,,dap,3,3.7.23_C7_dap_GVF,,3,0.913
C7,21,8/23/2023,3/7/2023,,GVF,1,,unk,6,3.7.23_C7_unk_GVF,,1,0.779
C7,21,8/23/2023,3/7/2023,,GVF,1,,unk,6,3.7.23_C7_unk_GVF01,,1,0.766
C7,21,8/23/2023,3/7/2023,,GVF,1,,unk,6,3.7.23_C7_unk_GVF02,,1,2.69
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.231
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.182
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.224
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.203
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.12
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.186
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.22
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.219
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.195
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.245
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF,,11,0.201
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.207
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.204
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.226
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.219
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.171
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.235
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.193
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.174
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.2
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.174
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.189
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.189
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.204
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.257
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.174
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.202
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.215
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.201
C7,21,8/23/2023,3/7/2023,,GVF,1,,nau,65,3.7.23_C7_nau_GVF01,,19,0.167
C8,22,8/15/2023,3/7/2023,,GVF,1,,unk,5,3.7.23_C8_unk_GV,,1,0.768
C8,22,8/15/2023,3/7/2023,,GVF,1,,unk,5,3.7.23_C8_unk_gvfimage,,1,1.136
C8,22,8/15/2023,3/7/2023,,GVF,1,,unk,5,3.7.23_C8_unk_GVmage,,1,1.059
C8,22,8/15/2023,3/7/2023,,GVF,1,,cyc,3,3.7.23_C8_cyc_gvfimage01,,2,2.035
C8,22,8/15/2023,3/7/2023,,GVF,1,,cyc,3,3.7.23_C8_cyc_gvfimage01,,2,1.223
C8,22,8/15/2023,3/7/2023,,GVF,1,,dap,5,3.7.23_C8_dap_gvfimage,,5,0.601
C8,22,8/15/2023,3/7/2023,,GVF,1,,dap,5,3.7.23_C8_dap_gvfimage,,5,0.433
C8,22,8/15/2023,3/7/2023,,GVF,1,,dap,5,3.7.23_C8_dap_gvfimage,,5,0.52
C8,22,8/15/2023,3/7/2023,,GVF,1,,dap,5,3.7.23_C8_dap_gvfimage,,5,2.333
C8,22,8/15/2023,3/7/2023,,GVF,1,,dap,5,3.7.23_C8_dap_gvfimage,,5,0.503
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.201
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.214
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.199
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.214
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.208
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.217
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.111
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.231
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.209
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.222
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.212
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.185
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.23
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.233
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.208
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.231
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.231
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.223
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.212
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.275
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.175
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.202
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.213
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.227
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.167
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.167
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.206
C8,22,8/15/2023,3/7/2023,,GVF,1,,nau,149,3.7.23_C8_nau_gvfimage,,28,0.196
C8,22,8/15/2023,3/7/2023,,GVF,1,,chy,4,3.7.23_C8_chy_gvfimage,,3,0.507
C8,22,8/15/2023,3/7/2023,,GVF,1,,chy,4,3.7.23_C8_chy_gvfimage,,3,0.445
C8,22,8/15/2023,3/7/2023,,GVF,1,,chy,4,3.7.23_C8_chy_gvfimage,,3,0.547
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.808
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.667
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.897
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.473
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.579
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.49
C9,4,8/28/2023,3/7/2023,,RT,1,,bos,9,03.07.2023_C9_bos_RT,,7,0.567
C9,4,8/28/2023,3/7/2023,,RT,1,,chy,4,03.07.2023_C9_chy_RT,,4,0.327
C9,4,8/28/2023,3/7/2023,,RT,1,,chy,4,03.07.2023_C9_chy_RT,,4,0.49
C9,4,8/28/2023,3/7/2023,,RT,1,,chy,4,03.07.2023_C9_chy_RT,,4,0.411
C9,4,8/28/2023,3/7/2023,,RT,1,,chy,4,03.07.2023_C9_chy_RT,,4,0.522
C9,4,8/28/2023,3/7/2023,,RT,1,,chir,1,03.07.2023_C9_cri_RT,,1,6.958
C9,4,8/28/2023,3/7/2023,,RT,1,,dap,2,03.07.2023_C9_dap_RT,,2,0.971
C9,4,8/28/2023,3/7/2023,,RT,1,,dap,2,03.07.2023_C9_dap_RT,,2,0.94
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(1)_RT,,5,0.335
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(1)_RT,,5,0.229
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(1)_RT,,5,0.201
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(1)_RT,,5,0.176
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(1)_RT,,5,0.355
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.311
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.14
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.14
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.295
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.207
C9,4,8/28/2023,3/7/2023,,RT,1,,nau,14,03.07.2023_C9_nau(2)_RT,,6,0.218
C9,4,8/28/2023,3/7/2023,,RT,1,,un6,1,03.07.2023_C9_un6_RT,,1,1.71
,,,,,,,,,,,,,
B2,,11/20/2023,6/12/2023,,GVF,1,,zor,2,6.12.23_B2_zor_GVF,,1,1.075
B2,,11/20/2023,6/12/2023,,GVF,1,,cyc,2,6.12.23_B2_cyc_GVF,,1,0.429
B2,,11/20/2023,6/12/2023,,GVF,1,,hydra,5,6.12.23_B2_hydra.ost_GVF,,1,0.655
B2,,11/20/2023,6/12/2023,,GVF,1,,hydra,5,6.12.23_B2_hydra_GVF,,1,0.45
B2,,11/20/2023,6/12/2023,,GVF,1,,hydra,5,6.12.23_B2_hydra_GVF01,,1,0.611
B2,,11/20/2023,6/12/2023,,GVF,1,,hydra,5,6.12.23_B2_hydra.dap.ost_GVF02,,1,0.615
B2,,11/20/2023,6/12/2023,,GVF,1,,hydra,5,6.12.23_B2_hydra_GVF02,,1,0.484
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_hydra.ost_GVF,,1,0.351
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF,,2,0.199
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF,,2,0.206
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_hydra.dap.ost_GVF02,,1,0.188
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF01,,2,0.579
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF01,,2,0.467
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF02,,3,0.201
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF02,,3,0.546
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF02,,3,0.191
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF03,,4,0.193
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF03,,4,0.2
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF03,,4,0.186
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF03,,4,0.272
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.933
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.358
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.247
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.205
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.228
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF04,,6,0.216
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF05,,1,0.544
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF06,,2,0.958
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF06,,2,0.948
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.202
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.196
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.201
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.199
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.218
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF07,,6,0.23
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.198
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.295
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.206
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.369
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.206
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.202
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.198
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF08,,8,0.202
B2,,11/20/2023,6/12/2023,,GVF,1,,ost,191,6.12.23_B2_ost_GVF09,,1,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,ephi,7,6.12.23_B2_ephi.dap_GVF,,5,1.054
B2,,11/20/2023,6/12/2023,,GVF,1,,ephi,7,6.12.23_B2_ephi.dap_GVF,,5,1.002
B2,,11/20/2023,6/12/2023,,GVF,1,,ephi,7,6.12.23_B2_ephi.dap_GVF,,5,1.133
B2,,11/20/2023,6/12/2023,,GVF,1,,ephi,7,6.12.23_B2_ephi.dap_GVF,,5,1.239
B2,,11/20/2023,6/12/2023,,GVF,1,,ephi,7,6.12.23_B2_ephi.dap_GVF,,5,1.025
B2,,11/20/2023,6/12/2023,,GVF,1,,thy,4,6.12.23_B2_thy_GVF,,1,1.138
B2,,11/20/2023,6/12/2023,,GVF,1,,thy,4,6.12.23_B2_thy_GVF01,,1,1.284
B2,,11/20/2023,6/12/2023,,GVF,1,,thy,4,6.12.23_B2_thy_GVF02,,1,1.127
B2,,11/20/2023,6/12/2023,,GVF,1,,thy,4,6.12.23_B2_thy_GVF03,,1,1.893
B2,,11/20/2023,6/12/2023,,GVF,1,,uix,1,0,,0,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_chy.dap_GVF,,2,1.685
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_chy.dap_GVF,,2,0.857
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF,,2,0.966
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF,,2,0.815
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF01,,3,1.457
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF01,,3,1.098
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF01,,3,0.913
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF02,,4,0.66
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF02,,4,1.634
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF02,,4,2.413
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF02,,4,1.333
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF03,,1,1.953
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF04,,4,1.121
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF04,,4,1.574
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF04,,4,0.889
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF04,,4,1.506
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF05,,1,1
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,1.349
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,0.805
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,0.72
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,0.958
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,1.68
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF06,,6,1.383
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF07,,4,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF07,,4,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF07,,4,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF07,,4,NA
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF08,,1,1.239
B2,,11/20/2023,6/12/2023,,GVF,1,,dap,274,6.12.23_B2_dap_GVF09,,4,0.98
